# nb_procs 4096 8192 16384 32768
1  5.933591e+00 2.393889e+01 9.475063e+01 3.830219e+02
2  5.933591e+00 2.393889e+01 9.475063e+01 3.830219e+02
4  5.933591e+00 2.393889e+01 9.475063e+01 3.830219e+02
8  5.933591e+00 2.393889e+01 9.475063e+01 3.830219e+02
16  5.933591e+00 2.393889e+01 9.475063e+01 3.830219e+02
